quantile,value,type,location,target,forecast_date,target_end_date
0.100,1990,quantile,40,1 wk ahead cum death,2020-12-06,2020-12-12
0.150,1997,quantile,40,1 wk ahead cum death,2020-12-06,2020-12-12
0.200,2005,quantile,40,1 wk ahead cum death,2020-12-06,2020-12-12
0.250,2011,quantile,40,1 wk ahead cum death,2020-12-06,2020-12-12
0.300,2015,quantile,40,1 wk ahead cum death,2020-12-06,2020-12-12
0.350,2020,quantile,40,1 wk ahead cum death,2020-12-06,2020-12-12
0.400,2024,quantile,40,1 wk ahead cum death,2020-12-06,2020-12-12
0.450,2029,quantile,40,1 wk ahead cum death,2020-12-06,2020-12-12
0.500,2035,quantile,40,1 wk ahead cum death,2020-12-06,2020-12-12
,2035,point,40,1 wk ahead cum death,2020-12-06,2020-12-12
0.550,2041,quantile,40,1 wk ahead cum death,2020-12-06,2020-12-12
0.600,2046,quantile,40,1 wk ahead cum death,2020-12-06,2020-12-12
0.650,2052,quantile,40,1 wk ahead cum death,2020-12-06,2020-12-12
0.700,2059,quantile,40,1 wk ahead cum death,2020-12-06,2020-12-12
0.750,2067,quantile,40,1 wk ahead cum death,2020-12-06,2020-12-12
0.800,2076,quantile,40,1 wk ahead cum death,2020-12-06,2020-12-12
0.850,2087,quantile,40,1 wk ahead cum death,2020-12-06,2020-12-12
0.900,2099,quantile,40,1 wk ahead cum death,2020-12-06,2020-12-12
0.950,2118,quantile,40,1 wk ahead cum death,2020-12-06,2020-12-12
0.975,2135,quantile,40,1 wk ahead cum death,2020-12-06,2020-12-12
0.990,2155,quantile,40,1 wk ahead cum death,2020-12-06,2020-12-12
0.010,2062,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.025,2082,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.050,2100,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.100,2125,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.150,2139,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.200,2152,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.250,2166,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.300,2179,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.350,2191,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.400,2201,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.450,2210,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.500,2220,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
,2220,point,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.550,2230,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.600,2242,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.650,2253,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.700,2267,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.750,2284,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.800,2297,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.850,2319,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.900,2353,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.950,2397,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.975,2448,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.990,2487,quantile,40,2 wk ahead cum death,2020-12-06,2020-12-19
0.010,2161,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.025,2187,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.050,2207,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.100,2249,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.150,2276,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.200,2297,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.250,2319,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.300,2340,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.350,2365,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.400,2382,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.450,2401,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.500,2422,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
,2422,point,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.550,2441,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.600,2459,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.650,2485,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.700,2511,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.750,2541,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.800,2572,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.850,2617,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.900,2673,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.950,2749,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.975,2828,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.990,2892,quantile,40,3 wk ahead cum death,2020-12-06,2020-12-26
0.010,2240,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.025,2272,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.050,2310,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.100,2352,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.150,2400,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.200,2429,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.250,2462,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.300,2493,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.350,2537,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.400,2573,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.450,2606,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.500,2642,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
,2642,point,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.550,2673,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.600,2710,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.650,2747,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.700,2792,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.750,2840,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.800,2910,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.850,3010,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.900,3092,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.950,3225,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.975,3351,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.990,3458,quantile,40,4 wk ahead cum death,2020-12-06,2021-01-02
0.010,1080,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.025,1084,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.050,1090,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.100,1097,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.150,1104,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.200,1109,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.250,1112,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.300,1117,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.350,1120,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.400,1125,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.450,1130,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.500,1133,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
,1133,point,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.550,1137,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.600,1141,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.650,1146,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.700,1152,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.750,1158,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.800,1163,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.850,1170,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.900,1182,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.950,1197,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.975,1213,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.990,1235,quantile,41,1 wk ahead cum death,2020-12-06,2020-12-12
0.010,1154,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.025,1169,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.050,1180,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.100,1194,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.150,1206,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.200,1217,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.250,1225,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.300,1234,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.350,1241,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.400,1248,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.450,1256,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.500,1264,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
,1264,point,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.550,1272,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.600,1280,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.650,1290,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.700,1301,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.750,1312,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.800,1324,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.850,1338,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.900,1356,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.950,1392,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.975,1419,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.990,1445,quantile,41,2 wk ahead cum death,2020-12-06,2020-12-19
0.010,1232,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.025,1247,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.050,1264,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.100,1290,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.150,1305,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.200,1318,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.250,1334,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.300,1350,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.350,1361,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.400,1375,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.450,1390,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.500,1404,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
,1404,point,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.550,1418,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.600,1433,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.650,1449,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.700,1468,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.750,1488,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.800,1508,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.850,1533,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.900,1574,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.950,1621,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.975,1664,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.990,1724,quantile,41,3 wk ahead cum death,2020-12-06,2020-12-26
0.010,1289,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.025,1312,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.050,1341,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.100,1368,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.150,1399,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.200,1421,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.250,1441,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.300,1461,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.350,1477,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.400,1497,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.450,1518,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.500,1540,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
,1540,point,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.550,1563,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.600,1597,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.650,1625,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.700,1656,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.750,1688,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.800,1723,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.850,1775,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.900,1839,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.950,1927,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.975,1995,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.990,2083,quantile,41,4 wk ahead cum death,2020-12-06,2021-01-02
0.010,11607,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.025,11642,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.050,11683,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.100,11743,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.150,11785,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.200,11813,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.250,11849,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.300,11877,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.350,11902,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.400,11932,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.450,11962,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.500,11987,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
,11987,point,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.550,12017,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.600,12054,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.650,12087,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.700,12118,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.750,12160,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.800,12204,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.850,12252,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.900,12318,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.950,12443,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.975,12526,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.990,12684,quantile,42,1 wk ahead cum death,2020-12-06,2020-12-12
0.010,12276,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.025,12363,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.050,12444,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.100,12551,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.150,12654,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.200,12707,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.250,12748,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.300,12804,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.350,12857,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.400,12911,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.450,12975,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.500,13028,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
,13028,point,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.550,13094,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.600,13147,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.650,13214,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.700,13297,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.750,13358,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.800,13455,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.850,13586,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.900,13732,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.950,13954,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.975,14183,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.990,14403,quantile,42,2 wk ahead cum death,2020-12-06,2020-12-19
0.010,13024,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.025,13127,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.050,13285,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.100,13446,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.150,13587,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.200,13727,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.250,13822,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.300,13891,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.350,13990,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.400,14082,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.450,14152,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.500,14220,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
,14220,point,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.550,14340,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.600,14445,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.650,14574,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.700,14710,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.750,14839,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.800,14972,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.850,15169,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.900,15456,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.950,15986,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.975,16383,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.990,17083,quantile,42,3 wk ahead cum death,2020-12-06,2020-12-26
0.010,13706,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.025,13865,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.050,14070,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.100,14351,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.150,14571,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.200,14747,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.250,14922,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.300,15091,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.350,15238,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.400,15422,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.450,15566,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.500,15703,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
,15703,point,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.550,15857,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.600,16032,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.650,16197,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.700,16430,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.750,16650,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.800,16976,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.850,17326,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.900,17946,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.950,18693,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.975,19394,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.990,20172,quantile,42,4 wk ahead cum death,2020-12-06,2021-01-02
0.010,1229,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.025,1234,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.050,1239,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.100,1245,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.150,1249,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.200,1253,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.250,1256,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.300,1259,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.350,1261,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.400,1264,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.450,1267,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.500,1270,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
,1270,point,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.550,1272,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.600,1275,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.650,1278,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.700,1281,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.750,1285,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.800,1288,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.850,1293,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.900,1300,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.950,1310,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.975,1321,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.990,1329,quantile,72,1 wk ahead cum death,2020-12-06,2020-12-12
0.010,1285,quantile,72,2 wk ahead cum death,2020-12-06,2020-12-19
0.025,1293,quantile,72,2 wk ahead cum death,2020-12-06,2020-12-19
0.050,1302,quantile,72,2 wk ahead cum death,2020-12-06,2020-12-19
0.100,1314,quantile,72,2 wk ahead cum death,2020-12-06,2020-12-19
0.150,1321,quantile,72,2 wk ahead cum death,2020-12-06,2020-12-19
